pid,label,publication,location,full_date,month_day,volume-notes,year,full,thumb,index_terms,toc,manifest_all,manifest_indiv
obj363,"The Heroism of Faith. Address delivered last Kippur Eve, by Rev. S. Morais.",The Jewish Record,Philadelphia,19-Oct,19-Oct,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502960--07b62f2fb12aef7a8b04463b314807004b80e0e4b9d866f51bcbab2178d14b12.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502960--07b62f2fb12aef7a8b04463b314807004b80e0e4b9d866f51bcbab2178d14b12.jpeg/full/!200,200/0/default.jpg","and Dietary Law|Wise, I. M.",377,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502960--07b62f2fb12aef7a8b04463b314807004b80e0e4b9d866f51bcbab2178d14b12.jpeg
obj364,A Word to Our Youths.,American Hebrew,New York,26-Nov,26-Nov,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7332970--39f16537d876c685043c93688c5fbdaf94d184a58dba6ed41b1fe50aa98f226f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7332970--39f16537d876c685043c93688c5fbdaf94d184a58dba6ed41b1fe50aa98f226f.jpeg/full/!200,200/0/default.jpg","Lasker, Edward",378,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7332970--39f16537d876c685043c93688c5fbdaf94d184a58dba6ed41b1fe50aa98f226f.jpeg
obj365,Dr. Wise on Proselytes.,The Jewish Record,Philadelphia,21-Dec,21-Dec,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/!200,200/0/default.jpg","Deborah|Hirsch, Samuel|Kohler, Kaufmann|and Dietary Law|Wise, I. M.",379,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg
obj366,The Question having often been asked as to the name of David?s mother [...].,The Jewish Record,Philadelphia,21-Dec,21-Dec,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/!200,200/0/default.jpg","Keneseth Israel|Mendelssohn, Moses|Wise, I. M.",380,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg
obj367,Letter from Rev. S. Morais.,The Jewish Record,Philadelphia,21-Dec,21-Dec,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/!200,200/0/default.jpg","Gesenius, H.|Luzzatto, S.D. Prof.|Wise, I. M.",381,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg
obj368,Dr. Wise on Intermarriage.,The Jewish Record,Philadelphia," December 28, 1883",28-Dec,,1883,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg/full/!200,200/0/default.jpg","Herodotus|Wise, I. M.",382,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6991057--612ae6f639f2c511af5ddc0531dfe1705919fb37a53e558791d19699ad9c1095.jpeg
obj369,Dr. Wise on Dietary Laws.,The Jewish Record,Philadelphia,4-Jan,4-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg/full/!200,200/0/default.jpg",Character of,383,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg
obj370,Dr. Wise on Clean and Unclean Animals.,The Jewish Record,Philadelphia,11-Jan,11-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg/full/!200,200/0/default.jpg","Mendelssohn, Moses|Smith, Goldwin|Wise, I. M.",384,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8400176--19b4d4ffe2affa13844962d6aa73342e709323e1ce2078861a30a7ce88c080df.jpeg
obj371,Address by Rev. S. Morais.,The Jewish Record,Philadelphia,18-Jan,18-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg/full/!200,200/0/default.jpg","Wise, I. M.",385,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg
obj372,Religion and Gastronomics?What the Rabbis of this City Have to Say in Relation to the Mosaic Dietary Laws.,Ledger and Transcript,Philadelphia,21-Jan,21-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg/full/!200,200/0/default.jpg","Nieto, David|Wise, I. M.",386,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7661038--c7d496d0b9bdd3441f8a0f475a5c548b21a4ab39b16fc56d8fe90a8f537f317e.jpeg
obj373,"Dr. Wise on ""The Path of Salvation Under the Law.""",The Jewish Record,Philadelphia,25-Jan,25-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7520034--24f1e3a1459250e5c2234fecf6e7c5a52973508cfa1033b89b0bf01cb36d60c9.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7520034--24f1e3a1459250e5c2234fecf6e7c5a52973508cfa1033b89b0bf01cb36d60c9.jpeg/full/!200,200/0/default.jpg","American Hebrew|American Israelite|Basnage, Jacques|Channing|Gibbon, Edward|Character of|Muller, Max|Parker|Unitarianism",387,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7520034--24f1e3a1459250e5c2234fecf6e7c5a52973508cfa1033b89b0bf01cb36d60c9.jpeg
obj374,Dr. Wise on the Defensive.,The Jewish Record,Philadelphia,1-Feb,1-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg/full/!200,200/0/default.jpg","Jerusalem|Wise, I. M.",388,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg
obj375,"Dr. Wise?s Definition of ""Cohanim.""",The Jewish Record,Philadelphia,8-Feb,8-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg/full/!200,200/0/default.jpg",The Trefa Banquet,389,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8045275--577640814b0ca0b3bca9fbe9af01787351782eb4d864a8e8b2bd775beb818204.jpeg
obj376,"Insincerity. Address Delivered Last Sabbath, by Rev. S. Morais.",The Jewish Record,Philadelphia,8-Feb,8-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7373320--9441467db4ef65b755925de6a035436e3106556732c3da8abac6ea377c37bc0b.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7373320--9441467db4ef65b755925de6a035436e3106556732c3da8abac6ea377c37bc0b.jpeg/full/!200,200/0/default.jpg",Alliance IsraA?lite Universelle,390,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7373320--9441467db4ef65b755925de6a035436e3106556732c3da8abac6ea377c37bc0b.jpeg
obj377,"""The Priests of Conservatism.""",The Jewish Record,Philadelphia,15-Feb,15-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg/full/!200,200/0/default.jpg","Alliance IsraA?lite Universelle|Muhr, Simon",391,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg
obj378,The Decalogue.,The Jewish Record,Philadelphia,22-Feb,22-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg/full/!200,200/0/default.jpg","Wise, I. M.",392,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7502805--38406f1cfe6ed32fd5e90f2381dcdc4d977d3f9ef573d473b34523c3a93131cb.jpeg
obj379,Dr. Wise on the Oral Law.,The Jewish Record,Philadelphia,Feb-29,Feb-29,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6972884--7bf15372e6b8fd4775b448b085d68570ed071af7caf4fb3a8a7a2e4316bf9fb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6972884--7bf15372e6b8fd4775b448b085d68570ed071af7caf4fb3a8a7a2e4316bf9fb8.jpeg/full/!200,200/0/default.jpg","Wise, I. M.",393,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6972884--7bf15372e6b8fd4775b448b085d68570ed071af7caf4fb3a8a7a2e4316bf9fb8.jpeg
obj380,"For the American Hebrew: Judaism Anti-Proselytising, By S. Morais.",The American Hebrew,New York,Feb-29,Feb-29,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7670757--df5c325465092ddfffa00f8cfea87f265e6e91ce352fbdef22819978cdd107d6.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7670757--df5c325465092ddfffa00f8cfea87f265e6e91ce352fbdef22819978cdd107d6.jpeg/full/!200,200/0/default.jpg","Creating a unified American Rite|Reform Judaism, (also ""Neology""/""Gentilism"")|Wise, I. M.",394,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7670757--df5c325465092ddfffa00f8cfea87f265e6e91ce352fbdef22819978cdd107d6.jpeg
obj381,The Oral Law. II.,The Jewish Record,Philadelphia,7-Mar,7-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/!200,200/0/default.jpg","Wise, I. M.",395,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg
obj382,None is to be appointed to a seat in the Sanhedrin [...].,The Jewish Record,Philadelphia,7-Mar,7-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/!200,200/0/default.jpg","American Hebrew|Mott, James and Lucretia|Nuova Antologia Della Prosa Italiana Moderna Colla Traduzione A Fronte|Quakers",396,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg
obj383,Purim.,The Jewish Record,Philadelphia,7-Mar,7-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg/full/!200,200/0/default.jpg",Pentecost,397,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7185904--e782f701cc9b8d91e81f6c95f4ce1d3f54058259c6cf479f1bb8b6a2e17be088.jpeg
obj384,Appeal on Behalf of the Alliance Israelite Universalle.,The Jewish Record,Philadelphia,7-Mar,7-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg/full/!200,200/0/default.jpg",American Hebrew|Pentecost,398,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg
obj385,"""Dina De-Malchutha Dina"": ""The Law of the Land is Law.""",The Jewish Record,Philadelphia,14-Mar,14-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg/full/!200,200/0/default.jpg","Perreau, Pietro",399,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7191892--34214d24ef7c4348c933a3aade208e3272a0f7be00493ac1a87b512fd85122eb.jpeg
obj386,An Explanation. [Letter to the] Editor Jewish Record:,The Jewish Record,Philadelphia,14-Mar,14-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg/full/!200,200/0/default.jpg","Jacobs, George (Rev.)",400,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg
obj387,Rationalistic Judaism.,The Jewish Record,Philadelphia,21-Mar,21-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg/full/!200,200/0/default.jpg","Jacobs, George (Rev.)|Young Men?s Hebrew Association",401,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7384233--a6ed55cd110431799bce341a237b921fb76e00064d338c2da974d4ba324ce948.jpeg
obj388,The Alleged Impulse to Reform.,Jewish Record,Philadelphia,28-Mar,28-Mar,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg/full/!200,200/0/default.jpg",Passover,402,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg
obj389,Board of Ministers. [Letter to the] Editor Jewish Record: [...].,Jewish Record,Philadelphia,25-Apr,25-Apr,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg/full/!200,200/0/default.jpg",Succoth,403,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7476417--f87e7b02f6541e7e40532872c1c62efad395055d96e0d9ce91142b7e1a34f6a1.jpeg
obj390,"Nuova Antologia Della Prosa Italiana Moderna Colla Traduzione A Fronte. By Aristide Provenzal, [...].",[The] American [Hebrew],New York,3-May,3-May,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg/full/!200,200/0/default.jpg",Purim,404,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg
obj391,"James and Lucretia Mott. Life and Letters. Edited by their Granddaughter Anna Davis Hallowell. With Portraits. Boston: Houghton, Mifflin & Co., 1884.",American Hebrew,New York,16-May,16-May,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg/full/!200,200/0/default.jpg","Frazer, Prof.|and Cremation|Public Ledger, The|Social Science Association",405,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7435584--c296f6d6bdf791aac6e644019e16200d401e5b3bd2df0b0afe1b465e608ad917.jpeg
obj392,Pentecost.,The Jewish Record,Philadelphia,30-May,30-May,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850672--09e4130a7c42c3462049d67667c7dca491a08cd57deae26b9827ada0ad324262.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850672--09e4130a7c42c3462049d67667c7dca491a08cd57deae26b9827ada0ad324262.jpeg/full/!200,200/0/default.jpg","Public Ledger, The|Seperation of Church and State",406,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850672--09e4130a7c42c3462049d67667c7dca491a08cd57deae26b9827ada0ad324262.jpeg
